,Host City,Host Country,Year,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal Type,Country
230,Paris,France,1900,Athletics,Athletics,"ROWLEY, Stanley",AUS,Men,100m,M,Bronze,Australia
231,Paris,France,1900,Athletics,Athletics,"JARVIS, Francis",USA,Men,100m,M,Gold,United States
232,Paris,France,1900,Athletics,Athletics,"TEWKSBURY, Walter B. John",USA,Men,100m,M,Silver,United States
233,Paris,France,1900,Athletics,Athletics,"MOLONEY, Frederick",USA,Men,110m hurdles,M,Bronze,United States
234,Paris,France,1900,Athletics,Athletics,"KRAENZLEIN, Alvin",USA,Men,110m hurdles,M,Gold,United States
235,Paris,France,1900,Athletics,Athletics,"MCLEAN, John",USA,Men,110m hurdles,M,Silver,United States
236,Paris,France,1900,Athletics,Athletics,"BRAY, John",USA,Men,1500m,M,Bronze,United States
237,Paris,France,1900,Athletics,Athletics,"BENNETT, Charles",GBR,Men,1500m,M,Gold,United Kingdom
238,Paris,France,1900,Athletics,Athletics,"DELOGE, Henri",FRA,Men,1500m,M,Silver,France
239,Paris,France,1900,Athletics,Athletics,"ROWLEY, Stanley",AUS,Men,200m,M,Bronze,Australia
240,Paris,France,1900,Athletics,Athletics,"TEWKSBURY, Walter B. John",USA,Men,200m,M,Gold,United States
241,Paris,France,1900,Athletics,Athletics,"PRITCHARD, Norman",IND,Men,200m,M,Silver,India
242,Paris,France,1900,Athletics,Athletics,"TEWKSBURY, Walter B. John",USA,Men,200m hurdles,M,Bronze,United States
243,Paris,France,1900,Athletics,Athletics,"KRAENZLEIN, Alvin",USA,Men,200m hurdles,M,Gold,United States
244,Paris,France,1900,Athletics,Athletics,"PRITCHARD, Norman",IND,Men,200m hurdles,M,Silver,India
245,Paris,France,1900,Athletics,Athletics,"CHASTANIE, Jacques",FRA,Men,3000m steeplechase,M,Bronze,France
246,Paris,France,1900,Athletics,Athletics,"ORTON, George",CAN,Men,3000m steeplechase,M,Gold,Canada
247,Paris,France,1900,Athletics,Athletics,"ROBINSON, Sidney",GBR,Men,3000m steeplechase,M,Silver,United Kingdom
248,Paris,France,1900,Athletics,Athletics,"ROBINSON, Sidney",GBR,Men,4000m steeplechase,M,Bronze,United Kingdom
249,Paris,France,1900,Athletics,Athletics,"RIMMER, John",GBR,Men,4000m steeplechase,M,Gold,United Kingdom
250,Paris,France,1900,Athletics,Athletics,"BENNETT, Charles",GBR,Men,4000m steeplechase,M,Silver,United Kingdom
251,Paris,France,1900,Athletics,Athletics,"SCHULTZ, Ernst",DEN,Men,400m,M,Bronze,Denmark
252,Paris,France,1900,Athletics,Athletics,"LONG, Maxwell W.Maxey",USA,Men,400m,M,Gold,United States
253,Paris,France,1900,Athletics,Athletics,"HOLLAND, William",USA,Men,400m,M,Silver,United States
254,Paris,France,1900,Athletics,Athletics,"ORTON, George",CAN,Men,400m hurdles,M,Bronze,Canada
255,Paris,France,1900,Athletics,Athletics,"TEWKSBURY, Walter B. John",USA,Men,400m hurdles,M,Gold,United States
256,Paris,France,1900,Athletics,Athletics,"TAUZIN, Henri",FRA,Men,400m hurdles,M,Silver,France
257,Paris,France,1900,Athletics,Athletics,"BENNETT, Charles",ZZX,Men,5000m team,M,Gold,Mixed teams
258,Paris,France,1900,Athletics,Athletics,"RIMMER, John",ZZX,Men,5000m team,M,Gold,Mixed teams
259,Paris,France,1900,Athletics,Athletics,"ROBINSON, Sidney",ZZX,Men,5000m team,M,Gold,Mixed teams
260,Paris,France,1900,Athletics,Athletics,"ROWLEY, Stanley",ZZX,Men,5000m team,M,Gold,Mixed teams
261,Paris,France,1900,Athletics,Athletics,"TYSOE, Alfred",ZZX,Men,5000m team,M,Gold,Mixed teams
262,Paris,France,1900,Athletics,Athletics,"CASTANET, André",FRA,Men,5000m team,M,Silver,France
263,Paris,France,1900,Athletics,Athletics,"CHAMPOUDRY, Michel",FRA,Men,5000m team,M,Silver,France
264,Paris,France,1900,Athletics,Athletics,"CHASTANIE, Jacques",FRA,Men,5000m team,M,Silver,France
265,Paris,France,1900,Athletics,Athletics,"DELOGE, Henri",FRA,Men,5000m team,M,Silver,France
266,Paris,France,1900,Athletics,Athletics,"RAGUENEAU, Gaston",FRA,Men,5000m team,M,Silver,France
267,Paris,France,1900,Athletics,Athletics,"ROWLEY, Stanley",AUS,Men,60m,M,Bronze,Australia
268,Paris,France,1900,Athletics,Athletics,"KRAENZLEIN, Alvin",USA,Men,60m,M,Gold,United States
269,Paris,France,1900,Athletics,Athletics,"TEWKSBURY, Walter B. John",USA,Men,60m,M,Silver,United States
270,Paris,France,1900,Athletics,Athletics,"HALL, David",USA,Men,800m,M,Bronze,United States
271,Paris,France,1900,Athletics,Athletics,"TYSOE, Alfred",GBR,Men,800m,M,Gold,United Kingdom
272,Paris,France,1900,Athletics,Athletics,"CREGAN, John",USA,Men,800m,M,Silver,United States
273,Paris,France,1900,Athletics,Athletics,"SHELDON, Richard",USA,Men,discus throw,M,Bronze,United States
274,Paris,France,1900,Athletics,Athletics,"BAUER, Rudolf",HUN,Men,discus throw,M,Gold,Hungary
275,Paris,France,1900,Athletics,Athletics,"JANDA, Frantisek",BOH,Men,discus throw,M,Silver,Bohemia
276,Paris,France,1900,Athletics,Athletics,"MCCRACKEN, Josiah",USA,Men,hammer throw,M,Bronze,United States
277,Paris,France,1900,Athletics,Athletics,"FLANAGAN, John Jesus",USA,Men,hammer throw,M,Gold,United States
278,Paris,France,1900,Athletics,Athletics,"HARE, Thomas Truxton",USA,Men,hammer throw,M,Silver,United States
279,Paris,France,1900,Athletics,Athletics,"GÖNCZY, Lajos",HUN,Men,high jump,M,Bronze,Hungary
280,Paris,France,1900,Athletics,Athletics,"BAXTER, Irving",USA,Men,high jump,M,Gold,United States
281,Paris,France,1900,Athletics,Athletics,"LEAHY, Patrick Joseph",GBR,Men,high jump,M,Silver,United Kingdom
282,Paris,France,1900,Athletics,Athletics,"SHELDON, Lewis Pendleton",USA,Men,"high jump, standing",M,Bronze,United States
283,Paris,France,1900,Athletics,Athletics,"EWRY, Ray",USA,Men,"high jump, standing",M,Gold,United States
284,Paris,France,1900,Athletics,Athletics,"BAXTER, Irving",USA,Men,"high jump, standing",M,Silver,United States
285,Paris,France,1900,Athletics,Athletics,"LEAHY, Patrick Joseph",GBR,Men,long jump,M,Bronze,United Kingdom
286,Paris,France,1900,Athletics,Athletics,"KRAENZLEIN, Alvin",USA,Men,long jump,M,Gold,United States
287,Paris,France,1900,Athletics,Athletics,"PRINSTEIN, Meyer",USA,Men,long jump,M,Silver,United States
288,Paris,France,1900,Athletics,Athletics,"TORCHEBOEUF, Emile",FRA,Men,"long jump, standing",M,Bronze,France
289,Paris,France,1900,Athletics,Athletics,"EWRY, Ray",USA,Men,"long jump, standing",M,Gold,United States
290,Paris,France,1900,Athletics,Athletics,"BAXTER, Irving",USA,Men,"long jump, standing",M,Silver,United States
291,Paris,France,1900,Athletics,Athletics,"FAST, Ernst",SWE,Men,marathon,M,Bronze,Sweden
292,Paris,France,1900,Athletics,Athletics,"THEATO, Michel",FRA,Men,marathon,M,Gold,France
293,Paris,France,1900,Athletics,Athletics,"CHAMPION, Emile",FRA,Men,marathon,M,Silver,France
294,Paris,France,1900,Athletics,Athletics,"ANDERSEN, Carl Albert",NOR,Men,pole vault,M,Bronze,Norway
295,Paris,France,1900,Athletics,Athletics,"BAXTER, Irving",USA,Men,pole vault,M,Gold,United States
296,Paris,France,1900,Athletics,Athletics,"COLKETT, Meredith Bright",USA,Men,pole vault,M,Silver,United States
297,Paris,France,1900,Athletics,Athletics,"GARRETT, Robert",USA,Men,shot put,M,Bronze,United States
298,Paris,France,1900,Athletics,Athletics,"SHELDON, Richard",USA,Men,shot put,M,Gold,United States
299,Paris,France,1900,Athletics,Athletics,"MCCRACKEN, Josiah",USA,Men,shot put,M,Silver,United States
300,Paris,France,1900,Athletics,Athletics,"SHELDON, Lewis Pendleton",USA,Men,triple jump,M,Bronze,United States
301,Paris,France,1900,Athletics,Athletics,"PRINSTEIN, Meyer",USA,Men,triple jump,M,Gold,United States
302,Paris,France,1900,Athletics,Athletics,"CONNOLLY, James",USA,Men,triple jump,M,Silver,United States
303,Paris,France,1900,Athletics,Athletics,"GARRETT, Robert",USA,Men,"triple jump, standing",M,Bronze,United States
304,Paris,France,1900,Athletics,Athletics,"EWRY, Ray",USA,Men,"triple jump, standing",M,Gold,United States
305,Paris,France,1900,Athletics,Athletics,"BAXTER, Irving",USA,Men,"triple jump, standing",M,Silver,United States
306,Paris,France,1900,Basque Pelota,Basque Pelota,"De AMEZOLA y ASPIZUA, José",ESP,Men,cesta punta,M,Gold,Spain
307,Paris,France,1900,Basque Pelota,Basque Pelota,"VILLOTA BAQUIOLA, Francisco",ESP,Men,cesta punta,M,Gold,Spain
308,Paris,France,1900,Basque Pelota,Basque Pelota,"DURQUETTY, Maurice",FRA,Men,cesta punta,M,Silver,France
309,Paris,France,1900,Basque Pelota,Basque Pelota,ETCHEGARAY,FRA,Men,cesta punta,M,Silver,France
310,Paris,France,1900,Cricket,Cricket,"BEACHCROFT, Charles",GBR,Men,cricket,M,Gold,United Kingdom
311,Paris,France,1900,Cricket,Cricket,"BIRKETT, Arthur Ernest",GBR,Men,cricket,M,Gold,United Kingdom
312,Paris,France,1900,Cricket,Cricket,"BOWERMAN, Alfred James",GBR,Men,cricket,M,Gold,United Kingdom
313,Paris,France,1900,Cricket,Cricket,"BUCKLEY, George John",GBR,Men,cricket,M,Gold,United Kingdom
314,Paris,France,1900,Cricket,Cricket,"BURCHELL, Francis Romulus",GBR,Men,cricket,M,Gold,United Kingdom
315,Paris,France,1900,Cricket,Cricket,"CHRISTIAN, Frederick William",GBR,Men,cricket,M,Gold,United Kingdom
316,Paris,France,1900,Cricket,Cricket,"CORNER, Harry Richard",GBR,Men,cricket,M,Gold,United Kingdom
317,Paris,France,1900,Cricket,Cricket,"CUMING, Frederick Wlliam",GBR,Men,cricket,M,Gold,United Kingdom
318,Paris,France,1900,Cricket,Cricket,"DONNE, William Stephen",GBR,Men,cricket,M,Gold,United Kingdom
319,Paris,France,1900,Cricket,Cricket,"POWLESLAND, Alfred James",GBR,Men,cricket,M,Gold,United Kingdom
320,Paris,France,1900,Cricket,Cricket,"SYMES, John",GBR,Men,cricket,M,Gold,United Kingdom
321,Paris,France,1900,Cricket,Cricket,"TOLLER, Montagu Henry",GBR,Men,cricket,M,Gold,United Kingdom
322,Paris,France,1900,Cricket,Cricket,"ANDERSON, W.",FRA,Men,cricket,M,Silver,France
323,Paris,France,1900,Cricket,Cricket,"ATTRILL, W.T.",FRA,Men,cricket,M,Silver,France
324,Paris,France,1900,Cricket,Cricket,"BRAID, J.",FRA,Men,cricket,M,Silver,France
325,Paris,France,1900,Cricket,Cricket,"BROWNING, W.",FRA,Men,cricket,M,Silver,France
326,Paris,France,1900,Cricket,Cricket,"HORNE, R.",FRA,Men,cricket,M,Silver,France
327,Paris,France,1900,Cricket,Cricket,"JORDAN, T.H.",FRA,Men,cricket,M,Silver,France
328,Paris,France,1900,Cricket,Cricket,"MCEVOY, A.",FRA,Men,cricket,M,Silver,France
329,Paris,France,1900,Cricket,Cricket,"ROBINSON, D.",FRA,Men,cricket,M,Silver,France
330,Paris,France,1900,Cricket,Cricket,"ROQUES, F.",FRA,Men,cricket,M,Silver,France
331,Paris,France,1900,Cricket,Cricket,"SCHNEIDAU, A.J.",FRA,Men,cricket,M,Silver,France
332,Paris,France,1900,Cricket,Cricket,"TERRY, Henry John",FRA,Men,cricket,M,Silver,France
333,Paris,France,1900,Cricket,Cricket,"TOMALIN, P.H.",FRA,Men,cricket,M,Silver,France
334,Paris,France,1900,Croquet,Croquet,AUMOITTE,FRA,Men,double,M,Gold,France
335,Paris,France,1900,Croquet,Croquet,JOHIN,FRA,Men,double,M,Gold,France
336,Paris,France,1900,Croquet,Croquet,WAYDELICH,FRA,Men,individual 1 ball,M,Bronze,France
337,Paris,France,1900,Croquet,Croquet,AUMOITTE,FRA,Men,individual 1 ball,M,Gold,France
338,Paris,France,1900,Croquet,Croquet,JOHIN,FRA,Men,individual 1 ball,M,Silver,France
339,Paris,France,1900,Croquet,Croquet,SAUTREAU,FRA,Men,individual 2 balls,M,Bronze,France
340,Paris,France,1900,Croquet,Croquet,WAYDELICH,FRA,Men,individual 2 balls,M,Gold,France
341,Paris,France,1900,Croquet,Croquet,VIGNEROT,FRA,Men,individual 2 balls,M,Silver,France
342,Paris,France,1900,Cycling,Cycling Track,"DAUMAIN, .....",FRA,Men,25 kilometres,M,Bronze,France
343,Paris,France,1900,Cycling,Cycling Track,"BASTIEN, Louis",FRA,Men,25 kilometres,M,Gold,France
344,Paris,France,1900,Cycling,Cycling Track,"HILDEBRAND, Louis",FRA,Men,25 kilometres,M,Silver,France
345,Paris,France,1900,Cycling,Cycling Track,"LAKE, John Henry",USA,Men,Sprint indivual,M,Bronze,United States
346,Paris,France,1900,Cycling,Cycling Track,"TAILLANDIER, Georges",FRA,Men,Sprint indivual,M,Gold,France
347,Paris,France,1900,Cycling,Cycling Track,"SANZ, Fernand",FRA,Men,Sprint indivual,M,Silver,France
348,Paris,France,1900,Equestrian,Jumping,"VAN DE POELE, Georges",BEL,Men,high jump,X,Bronze,Belgium
349,Paris,France,1900,Equestrian,Jumping,"GARDERES, Dominique Maximien",FRA,Men,high jump,X,Gold,France
350,Paris,France,1900,Equestrian,Jumping,"TRISSINO, Gian Giorgio",ITA,Men,high jump,X,Gold,Italy
351,Paris,France,1900,Equestrian,Jumping,"DE CHAMPSAVIN, Louis",FRA,Men,individual,X,Bronze,France
352,Paris,France,1900,Equestrian,Jumping,"HAEGEMAN, Aimé",BEL,Men,individual,X,Gold,Belgium
353,Paris,France,1900,Equestrian,Jumping,"VAN DE POELE, Georges",BEL,Men,individual,X,Silver,Belgium
354,Paris,France,1900,Equestrian,Jumping,DE BELLEGARDE,FRA,Men,long jump individual,X,Bronze,France
355,Paris,France,1900,Equestrian,Jumping,"VAN LANGHENDONCK, Constant",BEL,Men,long jump individual,X,Gold,Belgium
356,Paris,France,1900,Equestrian,Jumping,"TRISSINO, Gian Giorgio",ITA,Men,long jump individual,X,Silver,Italy
357,Paris,France,1900,Fencing,Fencing,"SEE, Léon",FRA,Men,épée individual,M,Bronze,France
358,Paris,France,1900,Fencing,Fencing,"FONST, Ramon",CUB,Men,épée individual,M,Gold,Cuba
359,Paris,France,1900,Fencing,Fencing,"PERREE, Louis",FRA,Men,épée individual,M,Silver,France
360,Paris,France,1900,Fencing,Fencing,"SEE, Léon",FRA,Men,"épée, amateurs and masters",M,Bronze,France
361,Paris,France,1900,Fencing,Fencing,"AYAT, Albert",FRA,Men,"épée, amateurs and masters",M,Gold,France
362,Paris,France,1900,Fencing,Fencing,"FONST, Ramon",CUB,Men,"épée, amateurs and masters",M,Silver,Cuba
363,Paris,France,1900,Fencing,Fencing,"LAURENT, Henri",FRA,Men,"épée, masters",M,Bronze,France
364,Paris,France,1900,Fencing,Fencing,"AYAT, Albert",FRA,Men,"épée, masters",M,Gold,France
365,Paris,France,1900,Fencing,Fencing,"BOUGNOL, Emile",FRA,Men,"épée, masters",M,Silver,France
366,Paris,France,1900,Fencing,Fencing,"BOULENGER, Marcel Jacques",FRA,Men,foil individual,M,Bronze,France
367,Paris,France,1900,Fencing,Fencing,"COSTE, Emile",FRA,Men,foil individual,M,Gold,France
368,Paris,France,1900,Fencing,Fencing,"MASSON, Henri",FRA,Men,foil individual,M,Silver,France
369,Paris,France,1900,Fencing,Fencing,"MIMIAGUE, Jean-Baptiste",FRA,Men,"foil, masters",M,Bronze,France
370,Paris,France,1900,Fencing,Fencing,"MERIGNAC, Lucien",FRA,Men,"foil, masters",M,Gold,France
371,Paris,France,1900,Fencing,Fencing,"KIRCHHOFFER, Alphonse",FRA,Men,"foil, masters",M,Silver,France
372,Paris,France,1900,Fencing,Fencing,"FLESCH, Siegfried",AUT,Men,sabre individual,M,Bronze,Austria
373,Paris,France,1900,Fencing,Fencing,"DE LA FALAISE, Georges",FRA,Men,sabre individual,M,Gold,France
374,Paris,France,1900,Fencing,Fencing,"THIEBAUT, Léon",FRA,Men,sabre individual,M,Silver,France
375,Paris,France,1900,Fencing,Fencing,"NERALIC, Milan",AUT,Men,"sabre, masters",M,Bronze,Austria
376,Paris,France,1900,Fencing,Fencing,"CONTE, Antonio",ITA,Men,"sabre, masters",M,Gold,Italy
377,Paris,France,1900,Fencing,Fencing,"SANTELLI, Italo",ITA,Men,"sabre, masters",M,Silver,Italy
378,Paris,France,1900,Football,Football,"DELBECQUE, Albert",BEL,Men,football,M,Bronze,Belgium
379,Paris,France,1900,Football,Football,"KELECOM, R.",BEL,Men,football,M,Bronze,Belgium
380,Paris,France,1900,Football,Football,"LEBOUTTE, Marcel",BEL,Men,football,M,Bronze,Belgium
381,Paris,France,1900,Football,Football,LONDOT,BEL,Men,football,M,Bronze,Belgium
382,Paris,France,1900,Football,Football,"MOREAU, Ernest",BEL,Men,football,M,Bronze,Belgium
383,Paris,France,1900,Football,Football,"NEEFS, E.",BEL,Men,football,M,Bronze,Belgium
384,Paris,France,1900,Football,Football,"PELGRIMS, Georges",BEL,Men,football,M,Bronze,Belgium
385,Paris,France,1900,Football,Football,"RENIER, Alphonse",BEL,Men,football,M,Bronze,Belgium
386,Paris,France,1900,Football,Football,"SPANNOGHE, E.",BEL,Men,football,M,Bronze,Belgium
387,Paris,France,1900,Football,Football,"THORNTON, Erich",BEL,Men,football,M,Bronze,Belgium
388,Paris,France,1900,Football,Football,VAN HEUCKELUM,BEL,Men,football,M,Bronze,Belgium
389,Paris,France,1900,Football,Football,"BUCKENHAM, Claude Percy",GBR,Men,football,M,Gold,United Kingdom
390,Paris,France,1900,Football,Football,"BURRIDGE, T.E.",GBR,Men,football,M,Gold,United Kingdom
391,Paris,France,1900,Football,Football,"CHALK, Alfred Ernest",GBR,Men,football,M,Gold,United Kingdom
392,Paris,France,1900,Football,Football,"GROSLING, William Sullivan",GBR,Men,football,M,Gold,United Kingdom
393,Paris,France,1900,Football,Football,"HASLAM, A.",GBR,Men,football,M,Gold,United Kingdom
394,Paris,France,1900,Football,Football,"JONES, J.H.",GBR,Men,football,M,Gold,United Kingdom
395,Paris,France,1900,Football,Football,"NICHOLAS, J.",GBR,Men,football,M,Gold,United Kingdom
396,Paris,France,1900,Football,Football,"QUASH, William Francis",GBR,Men,football,M,Gold,United Kingdom
397,Paris,France,1900,Football,Football,"SPACKMAN, F.G.",GBR,Men,football,M,Gold,United Kingdom
398,Paris,France,1900,Football,Football,"TURNER, R.R.",GBR,Men,football,M,Gold,United Kingdom
399,Paris,France,1900,Football,Football,"ZEALLEY, James Edward",GBR,Men,football,M,Gold,United Kingdom
400,Paris,France,1900,Football,Football,"ALLEMANE, Pierre",FRA,Men,football,M,Silver,France
401,Paris,France,1900,Football,Football,BACH,FRA,Men,football,M,Silver,France
402,Paris,France,1900,Football,Football,"BLOCH, Jean",FRA,Men,football,M,Silver,France
403,Paris,France,1900,Football,Football,"CANELLE, Fernand",FRA,Men,football,M,Silver,France
404,Paris,France,1900,Football,Football,DUPARC,FRA,Men,football,M,Silver,France
405,Paris,France,1900,Football,Football,FRAYSSE,FRA,Men,football,M,Silver,France
406,Paris,France,1900,Football,Football,GAILLARD,FRA,Men,football,M,Silver,France
407,Paris,France,1900,Football,Football,"GARNIER, René",FRA,Men,football,M,Silver,France
408,Paris,France,1900,Football,Football,GRANDJEAN,FRA,Men,football,M,Silver,France
409,Paris,France,1900,Football,Football,HUTEAU,FRA,Men,football,M,Silver,France
410,Paris,France,1900,Football,Football,LAMBERT,FRA,Men,football,M,Silver,France
411,Paris,France,1900,Football,Football,MACAIRE,FRA,Men,football,M,Silver,France
412,Paris,France,1900,Football,Football,PELTIER,FRA,Men,football,M,Silver,France
413,Paris,France,1900,Golf,Golf,"ROBERTSON, David Donaldson",GBR,Men,individual,M,Bronze,United Kingdom
414,Paris,France,1900,Golf,Golf,"SANDS, Charles Edward",USA,Men,individual,M,Gold,United States
415,Paris,France,1900,Golf,Golf,"RUTHERFORD, Walter",GBR,Men,individual,M,Silver,United Kingdom
416,Paris,France,1900,Golf,Golf,"PRATT, Daria",USA,Women,individual,W,Bronze,United States
417,Paris,France,1900,Golf,Golf,"ABBOTT, Margaret Ives",USA,Women,individual,W,Gold,United States
418,Paris,France,1900,Golf,Golf,"WHITTIER, Pauline",USA,Women,individual,W,Silver,United States
419,Paris,France,1900,Gymnastics,Artistic G.,"DEMANET, Lucien",FRA,Men,individual all-round,M,Bronze,France
420,Paris,France,1900,Gymnastics,Artistic G.,"SANDRAS, Gustave",FRA,Men,individual all-round,M,Gold,France
421,Paris,France,1900,Gymnastics,Artistic G.,"BAS, Noël",FRA,Men,individual all-round,M,Silver,France
422,Paris,France,1900,Polo,Polo,"BOUSSOD, Jean",ZZX,Men,polo,M,Bronze,Mixed teams
423,Paris,France,1900,Polo,Polo,"DUC DE BISACCIA, Louis",ZZX,Men,polo,M,Bronze,Mixed teams
424,Paris,France,1900,Polo,Polo,"FAUQUET LEMAITRE, A.",ZZX,Men,polo,M,Bronze,Mixed teams
425,Paris,France,1900,Polo,Polo,"RAOUL-DUVAL, Maurice",ZZX,Men,polo,M,Bronze,Mixed teams
426,Paris,France,1900,Polo,Polo,"DALY, Dennis",ZZX,Men,polo,M,Gold,Mixed teams
427,Paris,France,1900,Polo,Polo,"KEENE, Foxhall Parker",ZZX,Men,polo,M,Gold,Mixed teams
428,Paris,France,1900,Polo,Polo,"MACKEY, Frank Jay",ZZX,Men,polo,M,Gold,Mixed teams
429,Paris,France,1900,Polo,Polo,"RAWLINSON, Alfred",ZZX,Men,polo,M,Gold,Mixed teams
430,Paris,France,1900,Polo,Polo,"BUCKMASTER, Walter Selby",ZZX,Men,polo,M,Silver,Mixed teams
431,Paris,France,1900,Polo,Polo,"COMTE DE MADRE, José Pierre M.J.",ZZX,Men,polo,M,Silver,Mixed teams
432,Paris,France,1900,Polo,Polo,"FREAKE, Frederick Maitland",ZZX,Men,polo,M,Silver,Mixed teams
433,Paris,France,1900,Polo,Polo,"MCCREERY, Walter Adolph",ZZX,Men,polo,M,Silver,Mixed teams
434,Paris,France,1900,Rowing,Rowing,"BRANDT, Francois Antoine",NED,Men,eight with coxswain (8+),M,Bronze,Netherlands
435,Paris,France,1900,Rowing,Rowing,"BROCKMANN, Hermanus Gerardus",NED,Men,eight with coxswain (8+),M,Bronze,Netherlands
436,Paris,France,1900,Rowing,Rowing,"KLEIN, Roelof",NED,Men,eight with coxswain (8+),M,Bronze,Netherlands
437,Paris,France,1900,Rowing,Rowing,"LEEGSTRA, Ruud Gerbens",NED,Men,eight with coxswain (8+),M,Bronze,Netherlands
438,Paris,France,1900,Rowing,Rowing,"MIDDELBERG, Walter",NED,Men,eight with coxswain (8+),M,Bronze,Netherlands
439,Paris,France,1900,Rowing,Rowing,"OFFERHAUS, Hendrik Karel",NED,Men,eight with coxswain (8+),M,Bronze,Netherlands
440,Paris,France,1900,Rowing,Rowing,"THIJSSEN, Walter",NED,Men,eight with coxswain (8+),M,Bronze,Netherlands
441,Paris,France,1900,Rowing,Rowing,"TROMP, Henricus",NED,Men,eight with coxswain (8+),M,Bronze,Netherlands
442,Paris,France,1900,Rowing,Rowing,"VAN DIJK, Johannes Wilhelmus Maria",NED,Men,eight with coxswain (8+),M,Bronze,Netherlands
443,Paris,France,1900,Rowing,Rowing,"ABELL, Louis",USA,Men,eight with coxswain (8+),M,Gold,United States
444,Paris,France,1900,Rowing,Rowing,"CARR, William",USA,Men,eight with coxswain (8+),M,Gold,United States
445,Paris,France,1900,Rowing,Rowing,"DEBAECKE, Harry",USA,Men,eight with coxswain (8+),M,Gold,United States
446,Paris,France,1900,Rowing,Rowing,"EXLEY, John",USA,Men,eight with coxswain (8+),M,Gold,United States
447,Paris,France,1900,Rowing,Rowing,"GEIGER, John",USA,Men,eight with coxswain (8+),M,Gold,United States
448,Paris,France,1900,Rowing,Rowing,"HEDLEY, Edward",USA,Men,eight with coxswain (8+),M,Gold,United States
449,Paris,France,1900,Rowing,Rowing,"JUVENAL, James",USA,Men,eight with coxswain (8+),M,Gold,United States
450,Paris,France,1900,Rowing,Rowing,"LOCKWOOD, Roscoe",USA,Men,eight with coxswain (8+),M,Gold,United States
